dict,L,headword_slp1,parvan,cited_verse,adhyaya,shloka,vulgate,critical,verdict,critical_evidence,critical_score,bori_locus
PWG,15590,karz,1,3067,74,80,present,present,present/present,quote-exact,1.0,"01,68.79c"
PWG,15590,karz,3,10655,132,5,present,absent,present/absent,none,0.306,"03,21.36c"
PWG,15590,karz,3,16763,297,16,present,present,present/present,quote-exact,0.886,"03,281.15c"
PWG,15590,karz,14,553,19,22,present,present,present/present,quote-fuzzy,0.711,"14,19.21a"
PWG,15590,karz,1,4327,108,6,present,present,present/present,quote-exact,1.0,"01,101.20a"
PWG,15590,karz,2,2227,67,41,present,present,present/present,quote-exact,0.926,"02,60.34c"
PWG,15590,karz,13,2102,33,20,present,present,present/present,quote-exact,1.0,"13,33.18a"
PWG,15590,karz,3,1940,49,9,present,present,present/present,quote-exact,1.0,"02,72.12a"
PWG,15590,karz,3,536,12,76,present,present,present/present,quote-exact,1.0,"03,13.68a"
PWG,15590,karz,4,457,16,6,present,present,present/present,quote-fuzzy,0.774,"03,252.20c"
PWG,15590,karz,1,7111,188,12,present,present,present/present,quote-exact,1.0,"01,179.12a"
PWG,15590,karz,13,4515,93,120,present,present,present/present,quote-exact,1.0,"13,95.59c"
PWG,15590,karz,3,80,2,34,present,present,present/present,quote-exact,1.0,"03,2.33a"
PWG,15590,karz,13,2609,48,47,present,present,present/present,quote-exact,1.0,"13,48.46c"
PWG,15590,karz,2,2235,67,49,present,present,present/present,quote-exact,0.979,"02,60.42a"
PWG,15590,karz,4,764,22,71,present,present,present/present,quote-exact,1.0,"04,21.56a"
PWG,15590,karz,17,104,3,32,present,present,present/present,quote-exact,1.0,"17,3.30c"
PWG,15590,karz,3,12787,187,45,present,present,present/present,quote-exact,0.897,"03,185.41c"
PWG,15590,karz,4,755,22,62,present,present,present/present,quote-exact,1.0,"03,12.58a"
PWG,15590,karz,1,5413,135,26,present,present,present/present,quote-exact,1.0,"01,125.26a"
PWG,15590,karz,3,16272,283,4,present,present,present/present,quote-exact,1.0,"03,267.4c"
PWG,15590,karz,3,16274,283,6,present,present,present/present,quote-exact,1.0,"03,267.6a"
PWG,15590,karz,4,1959,61,10,present,absent,present/absent,none,0.312,"07,27.18c"
PWG,15590,karz,13,1776,26,18,present,present,present/present,quote-exact,1.0,"13,27.18a"
PWG,15590,karz,1,7197,190,46,present,present,present/present,quote-fuzzy,0.735,"01,181.39c"
PWG,15590,karz,3,11956,166,4,present,present,present/present,quote-fuzzy,0.778,"03,162.3c"
PWG,15590,karz,3,14331,225,33,present,present,present/present,quote-exact,1.0,"03,214.31a"
PWG,15590,karz,3,16127,280,36,present,present,present/present,quote-exact,1.0,"03,264.36a"
PWG,15590,karz,4,1861,58,38,present,present,present/present,quote-exact,1.0,"04,53.34e"
PWG,15590,karz,4,1889,58,66,present,present,present/present,quote-exact,1.0,"04,53.59c"
PWG,15590,karz,1,5268,132,17,present,absent,present/absent,none,0.286,"14,61.7c"
PWG,15590,karz,1,6003,152,28,present,present,present/present,quote-exact,1.0,"01,139.24a"
PWG,15590,karz,1,6288,161,11,present,present,present/present,quote-exact,1.0,"01,149.11c"
PWG,15590,karz,2,2339,68,89,present,present,present/present,quote-exact,1.0,"02,61.81c"
PWG,15590,karz,3,445,11,60,present,present,present/present,quote-exact,1.0,"03,12.60a"
PWG,15590,karz,4,761,22,68,present,present,present/present,quote-exact,0.921,"04,21.53a"
PWG,15590,karz,3,11107,145,45,present,present,present/present,quote-exact,0.852,"03,146.1e"
PWG,15590,karz,13,51,1,51,present,present,present/present,quote-exact,1.0,"13,1.44a"
PWG,15590,karz,2,182,5,48,present,present,present/present,quote-exact,0.892,"02,5.38a"
PWG,15590,karz,3,16812,297,65,present,present,present/present,quote-exact,1.0,"03,281.63a"
PWG,15590,karz,3,16273,283,5,present,present,present/present,quote-exact,1.0,"03,267.5a"
PWG,15591,karz,13,4702,98,26,present,present,present/present,quote-exact,1.0,"13,101.25a"
PWG,15591,karz,3,1957,50,3,present,present,present/present,quote-exact,0.857,"03,47.3a"
PWG,15591,karz,3,16021,278,21,present,present,present/present,quote-exact,1.0,"03,262.20c"
PWG,15593,karzaka,2,212,5,78,present,present,present/present,quote-exact,0.895,"02,5.68c"
PWG,15593,karzaka,3,332,9,9,present,present,present/present,quote-exact,1.0,"03,10.9c"
PWG,15593,karzaka,13,1595,23,24,present,present,present/present,quote-exact,1.0,"13,24.25a"
PWG,15593,karzaka,3,15385,259,16,present,present,present/present,quote-exact,1.0,"03,245.15c"
PWG,15593,karzaka,3,10080,111,23,present,present,present/present,quote-exact,1.0,"03,111.22a"
PWG,15593,karzaka,3,10082,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15594,karzaRa,3,8794,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15594,karzaRa,15,215,6,2,present,present,present/present,quote-exact,1.0,"15,11.2a"
PWG,15594,karzaRa,3,699,17,24,present,present,present/present,quote-exact,1.0,"03,18.23a"
PWG,15594,karzaRa,15,238,7,4,present,present,present/present,quote-exact,1.0,"15,12.4a"
PWG,15594,karzaRa,3,1284,33,21,present,present,present/present,quote-exact,0.895,"03,34.21a"
PWG,15594,karzaRa,2,525,13,12,present,absent,present/absent,none,0.462,"02,30.3a"
PWG,15594,karzaRa,3,10082,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15594,karzaRa,3,10080,111,23,present,present,present/present,quote-exact,1.0,"03,111.22a"
PWG,15601,karhi,1,6262,160,2,present,present,present/present,quote-exact,1.0,"01,148.2a"
PWG,15603,kal,1,620,2,391,present,absent,present/absent,none,0.378,"03,200.10a"
PWG,15603,kal,1,2853,70,10,present,present,present/present,quote-exact,0.925,"01,64.9a"
PWG,15603,kal,4,762,22,69,present,present,present/present,quote-exact,1.0,"04,21.54c"
PWG,15604,kal,4,1007,31,8,present,present,present/present,quote-exact,1.0,"04,30.7a"
PWG,15604,kal,4,1153,35,6,present,present,present/present,quote-exact,0.879,"04,33.6c"
PWG,15604,kal,4,1158,35,11,present,present,present/present,quote-exact,1.0,"04,33.11c"
PWG,15604,kal,3,14853,240,5,present,present,present/present,quote-exact,1.0,"03,229.5c"
PWG,15604,kal,4,1203,37,8,present,present,present/present,quote-exact,0.944,"04,35.3a"
PWG,15604,kal,1,6670,173,25,present,present,present/present,quote-exact,1.0,"01,163.4a"
PWG,15604,kal,1,6690,173,45,present,present,present/present,quote-exact,1.0,"01,163.18a"
PWG,15604,kal,1,4690,121,12,present,present,present/present,quote-exact,1.0,"01,112.12a"
PWG,15604,kal,3,10768,135,24,present,present,present/present,quote-exact,1.0,"03,135.24c"
PWG,15604,kal,12,8252,228,35,present,present,present/present,quote-exact,1.0,"12,221.34a"
PWG,15604,kal,3,14858,240,10,present,present,present/present,quote-exact,1.0,"03,229.10a"
PWG,15604,kal,15,1060,38,5,present,present,present/present,quote-exact,1.0,"15,46.5c"
PWG,15604,kal,1,7178,190,27,present,present,present/present,quote-exact,0.872,"01,181.23e"
PWG,15604,kal,4,2240,69,1,present,present,present/present,quote-exact,1.0,"04,64.19a"
PWG,15604,kal,3,10778,135,34,present,present,present/present,quote-exact,0.892,"03,135.34c"
PWG,15604,kal,2,1952,55,8,present,present,present/present,quote-exact,1.0,"02,50.16a"
PWG,15604,kal,4,1981,61,32,present,present,present/present,quote-exact,1.0,"04,56.15a"
PWG,15605,kala,15,301,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15605,kala,3,13177,192,37,present,present,present/present,quote-exact,0.851,"03,190.42A"
PWG,15605,kala,3,10839,137,15,present,present,present/present,quote-exact,1.0,"03,138.15c"
PWG,15605,kala,3,17145,308,20,present,present,present/present,quote-exact,1.0,"03,292.20a"
PWG,15605,kala,2,463,11,46,present,absent,present/absent,none,0.353,"03,13.2c"
PWG,15609,kalakala,12,10378,286,12,present,present,present/present,quote-exact,1.0,"12,275.12a"
PWG,15628,kalatra,3,13790,207,90,present,present,present/present,quote-exact,1.0,"03,198.85c"
PWG,15632,kalaDOta,4,1330,42,6,present,present,present/present,quote-exact,1.0,"04,38.25c"
PWG,15632,kalaDOta,4,1986,61,37,present,present,present/present,quote-exact,1.0,"04,56.19a"
PWG,15657,kalava,13,7363,158,10,present,present,present/present,quote-exact,1.0,"13,143.9a"
PWG,15658,kalaviNka,3,11576,158,53,present,present,present/present,quote-exact,0.914,"03,155.47c"
PWG,15658,kalaviNka,13,1729,25,43,present,absent,present/absent,none,0.486,"13,26.41a"
PWG,15659,kalaSa,1,1143,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15659,kalaSa,1,1110,18,37,present,present,present/present,quote-exact,1.0,"01,16.36a"
PWG,15659,kalaSa,2,1751,49,27,present,present,present/present,quote-exact,0.921,"02,45.27a"
PWG,15659,kalaSa,3,6050,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15661,kalaSapotaka,1,1552,35,7,present,present,present/present,quote-exact,1.0,"01,31.7a"
PWG,15669,kalaha,2,1780,49,56,present,present,present/present,quote-exact,1.0,"02,45.54a"
PWG,15669,kalaha,2,2001,58,10,present,present,present/present,quote-exact,1.0,"02,52.10c"
PWG,15669,kalaha,3,14936,243,2,present,present,present/present,quote-exact,1.0,"03,232.2a"
PWG,15669,kalaha,14,1025,37,3,present,present,present/present,quote-exact,1.0,"14,37.3a"
PWG,15669,kalaha,3,699,17,24,present,present,present/present,quote-exact,1.0,"03,18.23a"
PWG,15670,kalahaMsa,1,2622,66,58,present,present,present/present,quote-exact,1.0,"01,60.56a"
PWG,15678,kalA,3,1375,34,22,present,present,present/present,quote-exact,1.0,"03,35.21a"
PWG,15678,kalA,1,4032,100,66,present,present,present/present,quote-exact,1.0,"01,94.59a"
PWG,15678,kalA,3,8429,91,24,present,present,present/present,quote-exact,1.0,"03,89.21a"
PWG,15678,kalA,3,150,3,20,present,present,present/present,quote-exact,0.912,"03,3.22a"
PWG,15678,kalA,14,2645,89,2,present,present,present/present,quote-exact,0.889,"14,91.2c"
PWG,15678,kalA,13,1334,18,37,present,present,present/present,quote-exact,1.0,"13,18.24a"
PWG,15678,kalA,13,1334,18,37,present,present,present/present,quote-exact,1.0,"13,18.24a"
PWG,15683,kalANgala,3,642,15,7,present,present,present/present,quote-exact,1.0,"03,16.7a"
PWG,15693,kalApa,3,11454,155,18,present,present,present/present,quote-exact,1.0,"03,153.18a"
PWG,15693,kalApa,3,10772,135,28,present,present,present/present,quote-exact,1.0,"03,135.28a"
PWG,15693,kalApa,13,4509,93,114,present,present,present/present,quote-exact,0.882,"13,95.53c"
PWG,15693,kalApa,3,11454,155,18,present,present,present/present,quote-exact,1.0,"03,153.18a"
PWG,15693,kalApa,4,1358,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15693,kalApa,4,168,5,27,present,present,present/present,quote-exact,1.0,"04,5.24c"
PWG,15693,kalApa,1,1957,49,25,present,present,present/present,quote-exact,1.0,"01,45.22a"
PWG,15693,kalApa,4,141,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15693,kalApa,3,11584,158,61,present,present,present/present,quote-exact,1.0,"03,155.54c"
PWG,15694,kalApaka,3,10055,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15695,kalApagrAma,16,251,7,75,present,present,present/present,quote-exact,1.0,"16,8.73c"
PWG,15699,kalApin,4,141,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15699,kalApin,4,2,1,3,present,present,present/present,quote-fuzzy,0.781,"03,1.6c"
PWG,15699,kalApin,3,11585,158,62,present,present,present/present,quote-fuzzy,0.686,"03,155.54e"
PWG,15701,kalApUrRa,4,1299,39,15,present,present,present/present,quote-exact,1.0,"04,37.14a"
PWG,15701,kalApUrRa,4,1,1,2,present,present,present/present,quote-exact,1.0,"04,1.1a"
PWG,15701,kalApUrRa,4,2,1,3,present,present,present/present,quote-fuzzy,0.781,"03,1.6c"
PWG,15705,kalAya,13,5469,111,71,present,present,present/present,quote-exact,1.0,"13,112.62a"
PWG,15714,kali,3,150,3,20,present,present,present/present,quote-exact,0.912,"03,3.22a"
PWG,15714,kali,3,12829,188,25,present,present,present/present,quote-exact,0.917,"03,186.21a"
PWG,15714,kali,13,1192,17,78,absent,unchecked,absent/unchecked,no-adjudicable-half,0.0,
PWG,15714,kali,3,8496,94,8,present,present,present/present,quote-exact,1.0,"03,92.8a"
PWG,15714,kali,3,12282,173,52,present,present,present/present,quote-exact,1.0,"03,170.47a"
PWG,15714,kali,13,1575,23,4,present,present,present/present,quote-exact,1.0,"13,24.4a"
PWG,15714,kali,2,1777,49,53,present,present,present/present,quote-exact,1.0,"02,45.51a"
PWG,15714,kali,1,2722,67,86,present,present,present/present,quote-exact,1.0,"01,61.79a"
PWG,15714,kali,1,2723,67,87,present,present,present/present,quote-exact,1.0,"01,61.80c"
PWG,15714,kali,12,361,12,30,present,present,present/present,quote-exact,1.0,"12,12.28a"
PWG,15714,kali,12,363,12,32,present,present,present/present,quote-exact,1.0,"12,12.30a"
PWG,15715,kali,1,2552,65,44,present,present,present/present,quote-exact,1.0,"01,59.43e"
PWG,15715,kali,1,4813,123,57,present,present,present/present,quote-exact,0.929,"01,59.43c"
PWG,15720,kaliNga,3,10097,112,10,present,present,present/present,quote-exact,1.0,"03,112.10c"
PWG,15720,kaliNga,1,4220,104,51,present,present,present/present,quote-exact,1.0,"01,98.30a"
PWG,15720,kaliNga,1,4219,104,50,present,present,present/present,quote-exact,0.889,"01,98.29c"
PWG,15726,kalinda,13,2104,33,22,present,present,present/present,quote-exact,0.853,"13,33.20c"
PWG,15732,kaliyuga,3,11261,148,15,present,absent,present/absent,none,0.256,"03,262.36c"
PWG,15732,kaliyuga,3,12829,188,25,present,present,present/present,quote-exact,0.917,"03,186.21a"
PWG,15733,kalila,1,3717,94,27,present,present,present/present,quote-exact,0.909,"01,89.24a"
PWG,15733,kalila,13,6403,141,15,present,present,present/present,quote-exact,1.0,"13,128.15a"
PWG,15733,kalila,3,15200,252,46,present,present,present/present,quote-exact,0.882,"03,240.41c"
PWG,15733,kalila,4,1009,31,10,present,present,present/present,quote-exact,1.0,"04,30.8c"
PWG,15733,kalila,1,1213,21,9,present,present,present/present,quote-exact,1.0,"01,19.8a"
PWG,15736,kaluza,3,13016,190,8,present,present,present/present,quote-exact,1.0,"03,188.9a"
PWG,15736,kaluza,14,2837,91,29,present,present,present/present,quote-exact,0.879,"14,94.25c"
PWG,15736,kaluza,13,7208,152,24,present,present,present/present,quote-exact,1.0,"13,137.22a"
PWG,15736,kaluza,2,2680,81,9,present,present,present/present,quote-exact,0.871,"02,72.9c"
PWG,15736,kaluza,3,10982,142,34,present,absent,present/absent,none,0.371,"03,147.23c"
PWG,15736,kaluza,3,14142,219,13,present,present,present/present,quote-exact,1.0,"03,209.13a"
PWG,15739,kaluzIkar,3,15168,252,14,present,present,present/present,quote-exact,1.0,"03,240.14c"
PWG,15741,kalevara,13,2296,40,50,present,present,present/present,quote-exact,1.0,"13,40.49c"
PWG,15741,kalevara,13,2298,40,52,present,present,present/present,quote-exact,1.0,"13,40.50c"
PWG,15741,kalevara,13,2309,41,3,present,present,present/present,quote-exact,1.0,"13,41.3a"
PWG,15743,kalka,1,268,2,39,present,present,present/present,quote-exact,1.0,"01,2.32c"
PWG,15743,kalka,12,7803,218,31,present,present,present/present,quote-exact,0.917,"12,211.30a"
PWG,15743,kalka,3,4053,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15743,kalka,13,1600,23,29,present,present,present/present,quote-exact,1.0,"13,24.30a"
PWG,15743,kalka,13,1625,23,54,present,present,present/present,quote-exact,1.0,"13,24.54a"
PWG,15748,kalki,3,13111,191,5,present,present,present/present,quote-exact,1.0,"03,189.5a"
PWG,15748,kalki,12,12968,339,104,present,absent,present/absent,none,0.432,"02,8.16c"
PWG,15748,kalki,3,13101,190,93,present,present,present/present,quote-exact,1.0,"03,188.89c"
PWG,15749,kalp,2,151,5,17,present,present,present/present,quote-exact,1.0,"02,5.7a"
PWG,15749,kalp,3,790,20,14,present,present,present/present,quote-exact,1.0,"03,21.13a"
PWG,15749,kalp,14,282,10,27,present,present,present/present,quote-exact,0.962,"14,10.26a"
PWG,15749,kalp,13,2766,53,12,present,present,present/present,quote-exact,0.946,"13,53.11e"
PWG,15749,kalp,13,4226,87,6,present,present,present/present,quote-exact,1.0,"13,87.6a"
PWG,15749,kalp,14,57,3,17,present,present,present/present,quote-exact,1.0,"14,3.17c"
PWG,15749,kalp,3,10049,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,15749,kalp,3,16497,290,1,present,present,present/present,quote-exact,1.0,"03,274.1a"
PWG,15749,kalp,3,9912,107,64,present,present,present/present,quote-exact,1.0,"03,106.34c"
PWG,15749,kalp,3,17144,308,19,present,present,present/present,quote-exact,1.0,"03,292.19c"
PWG,15749,kalp,3,17142,308,17,present,present,present/present,quote-exact,1.0,"03,292.17a"
PWG,15749,kalp,1,58,1,104,present,present,present/present,quote-exact,1.0,"01,1.63a"
PWG,15749,kalp,3,13107,191,1,present,present,present/present,quote-exact,1.0,"03,189.1a"
PWG,15749,kalp,1,2775,67,139,present,present,present/present,quote-fuzzy,0.714,"01,104.13c"
PWG,15749,kalp,1,8354,227,26,present,present,present/present,quote-exact,1.0,"01,218.25c"
PWG,15749,kalp,1,8354,227,26,present,present,present/present,quote-exact,1.0,"01,218.25c"
PWG,15749,kalp,1,700,3,35,present,present,present/present,quote-exact,1.0,"01,3.34A"
PWG,15749,kalp,1,77,1,123,present,present,present/present,quote-exact,1.0,"01,1.78a"
PWG,15749,kalp,13,2150,35,9,present,present,present/present,quote-exact,1.0,"13,35.9a"
PWG,15749,kalp,3,9964,109,3,present,present,present/present,quote-exact,1.0,"03,108.3a"
PWG,15749,kalp,3,10374,121,20,present,present,present/present,quote-exact,1.0,"03,121.19a"
PWG,15749,kalp,1,4098,102,21,present,present,present/present,quote-exact,1.0,"01,96.15a"
PWG,15749,kalp,1,6386,166,2,present,present,present/present,quote-exact,1.0,"01,154.2a"
PWG,15749,kalp,3,15970,277,27,present,present,present/present,quote-exact,1.0,"03,261.26a"
PWG,15749,kalp,1,6276,160,16,present,present,present/present,quote-exact,0.889,"01,148.16a"
PWG,15749,kalp,13,2834,54,9,present,present,present/present,quote-exact,0.921,"13,54.9c"
PWG,15749,kalp,1,4098,102,21,present,present,present/present,quote-exact,1.0,"01,96.15a"
PWG,15749,kalp,13,3351,66,43,present,present,present/present,quote-exact,1.0,"13,65.42a"
PWG,15749,kalp,13,3352,66,44,present,present,present/present,quote-exact,1.0,"13,65.42c"
PWG,15749,kalp,13,5063,104,109,present,present,present/present,quote-exact,1.0,"13,107.101a"
PWG,15749,kalp,13,2831,54,6,present,present,present/present,quote-exact,0.903,"13,54.6c"
PWG,15749,kalp,13,2689,51,22,present,present,present/present,quote-fuzzy,0.806,"13,51.22a"
PWG,15749,kalp,13,5804,120,11,present,present,present/present,quote-fuzzy,0.784,"13,121.10e"
PWG,15749,kalp,13,7073,149,137,present,present,present/present,quote-exact,1.0,"13,135.137a"
PWG,15749,kalp,3,14463,230,10,present,present,present/present,quote-fuzzy,0.806,"03,219.10a"
PWG,15749,kalp,1,5304,132,53,present,present,present/present,quote-exact,1.0,"01,123.32a"
PWG,15749,kalp,13,1596,23,25,present,present,present/present,quote-exact,1.0,"13,24.26a"
PWG,15749,kalp,13,4995,104,41,present,present,present/present,quote-exact,1.0,"13,107.65c"
